Περιγραφή,Κωδικός,Έτος,Μήνας,Sales
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Ιανουάριος,0
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Φεβρουάριος,1278
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Μάρτιος,540
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Απρίλιος,163
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Μάιος,600
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Ιούνιος,691
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Ιούλιος,560
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Αύγουστος,180
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Σεπτέμβριος,484
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Οκτώβριος,600
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Νοέμβριος,960
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ ΜΑΣΤΙΧΑ 2L -1€,010022CYP,2022,Δεκέμβριος,0
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Ιανουάριος,397
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Φεβρουάριος,1257
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Μάρτιος,600
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Απρίλιος,120
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Μάιος,566
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Ιούνιος,583
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Ιούλιος,621
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Αύγουστος,420
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Σεπτέμβριος,270
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Οκτώβριος,600
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Νοέμβριος,560
ΜΑΣΣΑΛ SECR ΜΑΛ/ΚΟ FL GARDEN 2L -1€,010042CYP,2022,Δεκέμβριος,960
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Ιανουάριος,360
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Φεβρουάριος,1053
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Μάρτιος,0
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Απρίλιος,850
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Μάιος,1156
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Ιούνιος,480
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Ιούλιος,660
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Αύγουστος,581
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Σεπτέμβριος,0
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Οκτώβριος,840
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Νοέμβριος,768
ΜΑΣΣΑΛ SECRETS ΜΑΛ/ΚΟ BLACK 2L-1€,010051CYP,2022,Δεκέμβριος,1303
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Ιανουάριος,230
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Φεβρουάριος,903
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Μάρτιος,460
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Απρίλιος,0
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Μάιος,120
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Ιούνιος,380
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Ιούλιος,0
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Αύγουστος,240
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Σεπτέμβριος,0
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Οκτώβριος,390
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Νοέμβριος,652
FAMOZO FRESH TRG 750ML 16PCS,030106,2022,Δεκέμβριος,360
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Ιανουάριος,583
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Φεβρουάριος,728
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Μάρτιος,504
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Απρίλιος,0
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Μάιος,180
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Ιούνιος,228
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Ιούλιος,300
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Αύγουστος,336
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Σεπτέμβριος,180
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Οκτώβριος,674
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Νοέμβριος,468
FAMOZO FRESH RFL 750ML 16PCS,030206,2022,Δεκέμβριος,270
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Ιανουάριος,300
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Φεβρουάριος,539
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Μάρτιος,0
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Απρίλιος,300
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Μάιος,36
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Ιούνιος,164
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Ιούλιος,300
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Αύγουστος,300
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Σεπτέμβριος,600
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Οκτώβριος,0
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Νοέμβριος,288
FAMOZO CLEAR RFL 750ML 16PCS,030406,2022,Δεκέμβριος,278
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Ιανουάριος,366
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Φεβρουάριος,465
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Μάρτιος,257
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Απρίλιος,399
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Μάιος,906
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Ιούνιος,235
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Ιούλιος,504
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Αύγουστος,864
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Σεπτέμβριος,655
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Οκτώβριος,345
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Νοέμβριος,319
ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL TRG 750ML -1€,030701,2022,Δεκέμβριος,235
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Ιανουάριος,227
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Φεβρουάριος,287
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Μάρτιος,169
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Απρίλιος,367
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Μάιος,405
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Ιούνιος,260
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Ιούλιος,305
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Αύγουστος,334
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Σεπτέμβριος,340
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Οκτώβριος,305
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Νοέμβριος,354
"ΕΥΡ HM ΤΖΑΜΙΑ CRYSTAL RFL 750ML-0,9€",030721,2022,Δεκέμβριος,183
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Ιανουάριος,285
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Φεβρουάριος,0
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Μάρτιος,1035
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Απρίλιος,1001
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Μάιος,720
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Ιούνιος,1458
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Ιούλιος,450
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Αύγουστος,0
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Σεπτέμβριος,0
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Οκτώβριος,990
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Νοέμβριος,1006
ΕΥΡΗΚΑ ΥΓΡΟ 750 ML,031010CYP,2022,Δεκέμβριος,540
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Ιανουάριος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Φεβρουάριος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Μάρτιος,765
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Απρίλιος,135
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Μάιος,135
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Ιούνιος,315
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Ιούλιος,540
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Αύγουστος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Σεπτέμβριος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Οκτώβριος,568
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Νοέμβριος,450
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ ΠΟΡΤΟΚΑΛΙ 750ML,031030CYP,2022,Δεκέμβριος,90
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Ιανουάριος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Φεβρουάριος,144
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Μάρτιος,468
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Απρίλιος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Μάιος,288
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Ιούνιος,378
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Ιούλιος,819
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Αύγουστος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Σεπτέμβριος,324
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Οκτώβριος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Νοέμβριος,486
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ PLUS 750ML 18ΤΜΧ,031161CYP,2022,Δεκέμβριος,720
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Ιανουάριος,508
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Φεβρουάριος,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Μάρτιος,382
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Απρίλιος,144
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Μάιος,396
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Ιούνιος,374
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Ιούλιος,1118
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Αύγουστος,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Σεπτέμβριος,468
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Οκτώβριος,779
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Νοέμβριος,0
"ΕΥΡΗΚΑ ΥΓΡΟ ΠΙΑΤΩΝ PLUS 750ML -0,40€",031163CYP,2022,Δεκέμβριος,1152
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Ιανουάριος,344
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Φεβρουάριος,758
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Μάρτιος,454
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Απρίλιος,1007
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Μάιος,630
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Ιούνιος,1152
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Ιούλιος,906
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Αύγουστος,0
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Σεπτέμβριος,840
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Οκτώβριος,553
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Νοέμβριος,1260
ΕΥΡΗΚΑ EXTRA 500 ML ΚΥΠΡΟΥ,031200CYP,2022,Δεκέμβριος,225
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Ιανουάριος,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Φεβρουάριος,252
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Μάρτιος,540
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Απρίλιος,576
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Μάιος,974
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Ιούνιος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Ιούλιος,504
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Αύγουστος,0
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Σεπτέμβριος,360
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Οκτώβριος,935
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Νοέμβριος,972
ΕΥΡΗΚΑ ΥΓ ΠΙΑΤ EXTRA 750ML 18ΤΜΧ,031251CYP,2022,Δεκέμβριος,396
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Ιανουάριος,432
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Φεβρουάριος,324
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Μάρτιος,648
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Απρίλιος,491
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Μάιος,728
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Ιούνιος,0
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Ιούλιος,1358
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Αύγουστος,0
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Σεπτέμβριος,683
"ΕΥΡΗΚΑ ΥΓ ΠΙΑΤΩΝ EXTRA 750ML -0,40€",031253CYP,2022,Οκτώβριος,216
